id,revenue
3370,56653520.0
3371,75015650.0
3372,71903500.0
3373,54453964.0
3374,8539399.0
3375,81158140.0
3376,26370666.0
3377,19771068.0
3378,18012720.0
3379,167938740.0
3380,43305564.0
3381,705392.3
3382,106720.83
3383,1879663.4
3384,17164760.0
3385,65882136.0
3386,1718256.1
3387,1774555.2
3388,174511460.0
3389,590523400.0
3390,8511568.0
3391,12140985.0
3392,19259034.0
3393,7990526.5
3394,23106302.0
3395,154177460.0
3396,5255364.0
3397,215051.19
3398,390454370.0
3399,76302700.0
3400,8793562.0
3401,1416086.4
3402,187280.39
3403,102572770.0
3404,13252266.0
3405,6904042.0
3406,45084204.0
3407,183940830.0
3408,20830298.0
3409,744806.25
3410,23858470.0
3411,102733520.0
3412,10480566.0
3413,11532978.0
3414,970670.8
3415,3184734.5
3416,47520420.0
3417,157095440.0
3418,47899520.0
3419,292095070.0
3420,316049.16
3421,13083291.0
3422,983969.06
3423,533852770.0
3424,129034.06
3425,2976660.5
3426,15435803.0
3427,50989550.0
3428,2381103.2
3429,53684736.0
3430,555192100.0
3431,6438466.5
3432,6110782.5
3433,8057299.5
3434,1327576.6
3435,259839840.0
3436,188757380.0
3437,2757527.8
3438,14481054.0
3439,43620416.0
3440,60886636.0
3441,79422660.0
3442,1208600.4
3443,1060182.9
3444,80160.88
3445,84042230.0
3446,354951.88
3447,8860224.0
3448,17061582.0
3449,4576851.5
3450,84944060.0
3451,19395098.0
3452,44189012.0
3453,95916290.0
3454,44499080.0
3455,4210908.0
3456,86790600.0
3457,6159397.0
3458,18558576.0
3459,495399940.0
3460,40021776.0
3461,9265806.0
3462,9220444.0
3463,44745560.0
3464,109101.625
3465,35146188.0
3466,15633790.0
3467,15094290.0
3468,103692040.0
3469,755181.5
3470,136878.28
3471,33152902.0
3472,112990.51
3473,34639332.0
3474,19685314.0
3475,235828180.0
3476,16715442.0
3477,14313655.0
3478,10657069.0
3479,172266600.0
3480,11083966.0
3481,4968836.0
3482,3946177.5
3483,81140.08
3484,2941737.2
3485,102210300.0
3486,15127117.0
3487,119741440.0
3488,51802600.0
3489,9745698.0
3490,12535559.0
3491,7300262.5
3492,4487484.0
3493,12222702.0
3494,73424.69
3495,141771570.0
3496,11993703.0
3497,114498500.0
3498,80671850.0
3499,11478509.0
3500,219166.22
3501,61654424.0
3502,76420390.0
3503,52098476.0
3504,46211130.0
3505,5172560.0
3506,133438376.0
3507,131456080.0
3508,13162310.0
3509,9093247.0
3510,12808036.0
3511,16281798.0
3512,236620720.0
3513,5531177.0
3514,11059765.0
3515,2244937.0
3516,9423163.0
3517,643431230.0
3518,88429830.0
3519,3568421.2
3520,2586123.0
3521,71034.48
3522,15542631.0
3523,33174282.0
3524,116919900.0
3525,130172860.0
3526,2593099.8
3527,5823980.0
3528,2472117.0
3529,326002340.0
3530,15945940.0
3531,51240110.0
3532,139236460.0
3533,19817204.0
3534,37188530.0
3535,230955200.0
3536,5387899.0
3537,81761460.0
3538,59625564.0
3539,17637456.0
3540,7237941.0
3541,22545272.0
3542,18325540.0
3543,26451.89
3544,23339286.0
3545,548005.1
3546,437389.9
3547,249905070.0
3548,285805300.0
3549,2607259.0
3550,7811473.0
3551,124728650.0
3552,57562040.0
3553,32416928.0
3554,134644340.0
3555,166394260.0
3556,27427796.0
3557,8318982.0
3558,217015310.0
3559,31752660.0
3560,1651279.2
3561,54723110.0
3562,11404008.0
3563,5214262.5
3564,157455.97
3565,1829670.9
3566,66827156.0
3567,1715706.6
3568,4908405.0
3569,161029870.0
3570,204827.62
3571,63268748.0
3572,199974200.0
3573,4842770.5
3574,8623545.0
3575,2767657.8
3576,11129937.0
3577,7235960.5
3578,51044336.0
3579,35872210.0
3580,35501452.0
3581,5431114.5
3582,122096140.0
3583,177566.27
3584,13763076.0
3585,14350970.0
3586,33794276.0
3587,85742.42
3588,2672210.8
3589,25644928.0
3590,16938208.0
3591,278850940.0
3592,556593.0
3593,119621.22
3594,279541.0
3595,25359502.0
3596,6558320.0
3597,4531487.0
3598,24541140.0
3599,8080523.0
3600,1027492.9
3601,12607.329
3602,889581.3
3603,16947708.0
3604,6838323.5
3605,71841260.0
3606,30356.73
3607,81386330.0
3608,189360300.0
3609,403835.66
3610,15999651.0
3611,273662.16
3612,1855446.9
3613,2093064.1
3614,93369340.0
3615,27643232.0
3616,8653731.0
3617,6343455.0
3618,90641950.0
3619,87374.375
3620,160409730.0
3621,278180540.0
3622,176173940.0
3623,86382344.0
3624,63679.89
3625,1664603.4
3626,29200302.0
3627,15786579.0
3628,430942400.0
3629,809255.6
3630,17278.03
3631,127473820.0
3632,6130722.0
3633,32981602.0
3634,2759477.0
3635,782373.94
3636,42563244.0
3637,59677.324
3638,17023940.0
3639,118879880.0
3640,367023260.0
3641,2538007.0
3642,936652.5
3643,2334890.5
3644,4537766.5
3645,15296588.0
3646,2869935.8
3647,11416195.0
3648,964076.4
3649,17178810.0
3650,12774587.0
3651,384381860.0
3652,75383410.0
3653,205728700.0
3654,859371.4
3655,28728738.0
3656,133301.08
3657,89684.734
3658,884304.0
3659,145897400.0
3660,291278900.0
3661,8684138.0
3662,20634990.0
3663,566126100.0
3664,559933.3
3665,2460659.8
3666,14940333.0
3667,86644056.0
3668,60248492.0
3669,1684034.1
3670,25162056.0
3671,20871778.0
3672,6897066.0
3673,63045412.0
3674,8668442.0
3675,343577900.0
3676,116187176.0
3677,6407069.0
3678,6689425.5
3679,41838030.0
3680,3870641.2
3681,1685512.2
3682,121432616.0
3683,3844759.8
3684,170085330.0
3685,174363060.0
3686,1362200.6
3687,170949810.0
3688,4326079.0
3689,244997.19
3690,94023070.0
3691,755519.3
3692,165228.7
3693,120033224.0
3694,120823620.0
3695,39205264.0
3696,43518284.0
3697,6309421.0
3698,59247600.0
3699,7772986.5
3700,797845.94
3701,7680143.0
3702,13972.861
3703,128810750.0
3704,106270744.0
3705,8508662.0
3706,56811180.0
3707,916265.56
3708,10593979.0
3709,304516260.0
3710,17801778.0
3711,1559392.6
3712,26236662.0
3713,14855627.0
3714,849101.8
3715,1434197.9
3716,3124846.2
3717,124206.125
3718,8848326.0
3719,100453470.0
3720,9011836.0
3721,348373.06
3722,16534098.0
3723,212602.31
3724,7543053.5
3725,18688870.0
3726,7821499.0
3727,29563052.0
3728,99963030.0
3729,9466759.0
3730,81801700.0
3731,84346220.0
3732,490687.25
3733,359844770.0
3734,231064030.0
3735,3026250.8
3736,3224104.2
3737,7784819.0
3738,178948.36
3739,1774029.0
3740,644001.44
3741,4310059.5
3742,136881330.0
3743,41596700.0
3744,96263590.0
3745,35623476.0
3746,178559250.0
3747,11627.315
3748,3323752.8
3749,8409718.0
3750,40955.703
3751,8962810.0
3752,2808843.5
3753,2810129.8
3754,91592420.0
3755,83758024.0
3756,361350.5
3757,336684500.0
3758,69397590.0
3759,5391311.5
3760,86441350.0
3761,12144714.0
3762,296945730.0
3763,22003404.0
3764,17840358.0
3765,5281601.5
3766,707750.06
3767,20405130.0
3768,910065.06
3769,1032423.75
3770,3271077.8
3771,10380675.0
3772,14916188.0
3773,86816264.0
3774,19443544.0
3775,208267740.0
3776,63012590.0
3777,1087580.0
3778,307281.22
3779,26591844.0
3780,304475.88
3781,22942192.0
3782,1237354.8
3783,4119356.8
3784,75216.984
3785,291598560.0
3786,4921646.5
3787,193543100.0
3788,492028700.0
3789,2597656.5
3790,762308.9
3791,8905316.0
3792,218120.3
3793,1097958.6
3794,4734505.5
3795,352401150.0
3796,7348109.0
3797,11629930.0
3798,42740670.0
3799,3727378.8
3800,1625407.1
3801,20373590.0
3802,148096.11
3803,2267393.5
3804,42820.227
3805,616153.5
3806,49253924.0
3807,1552054.5
3808,676788.5
3809,6435728.5
3810,532011.1
3811,7620746.5
3812,4975090.5
3813,65973.15
3814,1768350.1
3815,108934160.0
3816,129113544.0
3817,242489040.0
3818,35043170.0
3819,26945820.0
3820,143024460.0
3821,44438604.0
3822,10046491.0
3823,1707439.1
3824,2840758.2
3825,23797796.0
3826,112785080.0
3827,123807580.0
3828,960089.8
3829,7589.4243
3830,55463720.0
3831,97382.03
3832,223179700.0
3833,2525519.2
3834,777568.75
3835,5913331.0
3836,590150.5
3837,39333570.0
3838,38553590.0
3839,262517.03
3840,7885257.5
3841,12998720.0
3842,1601655.0
3843,3485679.0
3844,909383.1
3845,17114.29
3846,813454.9
3847,8020.384
3848,1526669.5
3849,42010036.0
3850,3444961.2
3851,5592860.5
3852,2979875.8
3853,94510140.0
3854,119344.664
3855,327495.62
3856,9732417.0
3857,323999460.0
3858,94731.53
3859,21961476.0
3860,6240840.0
3861,5533799.0
3862,10413376.0
3863,71647496.0
3864,18310238.0
3865,177919780.0
3866,6817902.5
3867,4263207.0
3868,3549441.5
3869,53062024.0
3870,43473980.0
3871,587015230.0
3872,6327420.0
3873,13446306.0
3874,1365768.8
3875,48742904.0
3876,213839.66
3877,71998200.0
3878,242164580.0
3879,422862820.0
3880,6709929.0
3881,98023.375
3882,3411069.5
3883,1967514.0
3884,399956220.0
3885,9753285.0
3886,55260452.0
3887,4472458.0
3888,10843533.0
3889,2659415.2
3890,154662540.0
3891,10084869.0
3892,580174.4
3893,307264800.0
3894,114369940.0
3895,3579737.5
3896,39092212.0
3897,6177763.0
3898,10975037.0
3899,530664030.0
3900,26135520.0
3901,293399.4
3902,73460.266
3903,1031060.94
3904,10136204.0
3905,9552297.0
3906,110409290.0
3907,981115.8
3908,6574545.5
3909,1156213.5
3910,20696558.0
3911,2778665.0
3912,11147741.0
3913,179801890.0
3914,22145926.0
3915,352808700.0
3916,288984.28
3917,2216348.5
3918,8017877.0
3919,153289000.0
3920,24878968.0
3921,34917.65
3922,11212546.0
3923,47300496.0
3924,63665684.0
3925,200943460.0
3926,911287.0
3927,197220050.0
3928,114835530.0
3929,52917696.0
3930,1845546.5
3931,1375391.5
3932,1325922.9
3933,9894905.0
3934,84606930.0
3935,10656.888
3936,271235.9
3937,193728140.0
3938,7190565.5
3939,47584180.0
3940,3114540.2
3941,47252076.0
3942,258378460.0
3943,683317500.0
3944,2692527.2
3945,68753590.0
3946,4023724.8
3947,84812120.0
3948,4603848.5
3949,569980.3
3950,108362.38
3951,6446657.0
3952,12773978.0
3953,72948810.0
3954,519212300.0
3955,9547816.0
3956,20108214.0
3957,16907382.0
3958,65765.34
3959,6426743.5
3960,608365.6
3961,33226336.0
3962,901999.1
3963,9088392.0
3964,503506660.0
3965,74096310.0
3966,8012778.5
3967,205954060.0
3968,22939654.0
3969,6163104.5
3970,35592304.0
3971,10943536.0
3972,25621168.0
3973,61242692.0
3974,635904.0
3975,111024230.0
3976,102060500.0
3977,114917470.0
3978,211503100.0
3979,2252002.5
3980,182118.98
3981,199038.7
3982,5189117.0
3983,21374034.0
3984,104087350.0
3985,5933452.5
3986,646913700.0
3987,23792714.0
3988,4040760.0
3989,19620576.0
3990,6509604.0
3991,1169733.2
3992,183834.33
3993,6166608.5
3994,21898148.0
3995,17538194.0
3996,67948184.0
3997,3708218.5
3998,74961300.0
3999,6517431.0
4000,38905284.0
4001,6476636.5
4002,60303560.0
4003,371819.38
4004,73916056.0
4005,108268.17
4006,54628420.0
4007,661456.94
4008,2726880.8
4009,8339873.5
4010,16628.81
4011,20379264.0
4012,83470480.0
4013,83441030.0
4014,362478.8
4015,58684476.0
4016,16023411.0
4017,7568302.0
4018,68191100.0
4019,334078430.0
4020,10220244.0
4021,74672616.0
4022,2834907.2
4023,225296370.0
4024,35731880.0
4025,119264.445
4026,94786536.0
4027,28792810.0
4028,531269.9
4029,85521.27
4030,22382200.0
4031,90462160.0
4032,141832.44
4033,6653.1035
4034,394750.62
4035,26393864.0
4036,513989.75
4037,11082972.0
4038,1422547.0
4039,23736960.0
4040,5180543.0
4041,137395.55
4042,24971102.0
4043,4343951.0
4044,30106482.0
4045,67667920.0
4046,4007827.5
4047,530103580.0
4048,2138855.2
4049,11199.763
4050,263300.56
4051,492390140.0
4052,1386026.8
4053,719142.4
4054,194709.27
4055,7192773.5
4056,2462690.5
4057,57945.953
4058,6838017.0
4059,3640620.8
4060,40786936.0
4061,157152980.0
4062,15451592.0
4063,24637050.0
4064,570839500.0
4065,123924770.0
4066,4984845.5
4067,46383676.0
4068,1008828.94
4069,11529613.0
4070,2948967.5
4071,8233008.5
4072,15184324.0
4073,112414824.0
4074,32341.398
4075,21034114.0
4076,44335824.0
4077,246607120.0
4078,3295230.8
4079,38913970.0
4080,3678883.8
4081,15644946.0
4082,202504400.0
4083,43256530.0
4084,178217.56
4085,13012016.0
4086,178020940.0
4087,9082656.0
4088,64851080.0
4089,12122011.0
4090,5507627.0
4091,14278371.0
4092,27964920.0
4093,10125866.0
4094,1184298.5
4095,383241300.0
4096,11707850.0
4097,39357356.0
4098,5016774.5
4099,4039519.5
4100,58316036.0
4101,24209194.0
4102,1937614.8
4103,28083210.0
4104,10559825.0
4105,216950.86
4106,2775230.0
4107,478899.66
4108,8923799.0
4109,789727.06
4110,51167060.0
4111,8806226.0
4112,9974452.0
4113,2417242.0
4114,143778290.0
4115,3839534.5
4116,24256152.0
4117,1765891.4
4118,58798756.0
4119,24654632.0
4120,1768335.0
4121,2986359.2
4122,108034490.0
4123,10180807.0
4124,29875896.0
4125,2926562.5
4126,9680486.0
4127,4235859.5
4128,14525536.0
4129,978005.94
4130,7564571.5
4131,65031180.0
4132,125257190.0
4133,15119185.0
4134,9900606.0
4135,13998624.0
4136,389181470.0
4137,3759727.5
4138,94143840.0
4139,6357851.5
4140,1336560.5
4141,7542996.0
4142,62578056.0
4143,32050628.0
4144,3807849.8
4145,23502964.0
4146,1510266.8
4147,101074.55
4148,12141309.0
4149,3747774.2
4150,170095.11
4151,563578.44
4152,1396452.6
4153,38522132.0
4154,488063.9
4155,33256896.0
4156,2130807.2
4157,1609645.1
4158,13373054.0
4159,52418630.0
4160,299222750.0
4161,7584494.5
4162,9130648.0
4163,20448610.0
4164,1060900.9
4165,6954356.5
4166,1812994.5
4167,19433424.0
4168,1100279.4
4169,1482639.8
4170,8080130.0
4171,97240360.0
4172,70291200.0
4173,3426278.8
4174,7906334.0
4175,1038641.4
4176,9069897.0
4177,6200.1294
4178,572525250.0
4179,92034.945
4180,117126140.0
4181,13965315.0
4182,4106139.0
4183,73614540.0
4184,7228518.5
4185,3743570.0
4186,7730302.0
4187,6525833.5
4188,6410577.0
4189,359749.56
4190,14140.776
4191,144219.12
4192,5356.9316
4193,217352500.0
4194,142070690.0
4195,4240083.0
4196,1995837.1
4197,22050668.0
4198,1017857.94
4199,15808153.0
4200,105698860.0
4201,37609028.0
4202,13542439.0
4203,27318208.0
4204,33985350.0
4205,2102529.0
4206,26206602.0
4207,344616830.0
4208,568178200.0
4209,11178422.0
4210,160042080.0
4211,25238578.0
4212,339896480.0
4213,939150.7
4214,12635299.0
4215,936723.06
4216,1790299.2
4217,495701.56
4218,45630524.0
4219,14200694.0
4220,7576289.0
4221,147050.84
4222,355594.62
4223,49939750.0
4224,3824299.5
4225,9750216.0
4226,10671328.0
4227,24309416.0
4228,46803.676
4229,111038210.0
4230,23257476.0
4231,5111323.0
4232,9124833.0
4233,76768820.0
4234,5107366.5
4235,454908.16
4236,2962653.0
4237,4260293.0
4238,24384646.0
4239,27346776.0
4240,270591420.0
4241,221168960.0
4242,9460405.0
4243,227899.89
4244,108222160.0
4245,655448.1
4246,13549.028
4247,44880264.0
4248,1324732.2
4249,33529242.0
4250,41547776.0
4251,214913.2
4252,174530100.0
4253,51173308.0
4254,44896788.0
4255,50868904.0
4256,287056400.0
4257,55543012.0
4258,28752474.0
4259,570325.56
4260,200556720.0
4261,5242529.5
4262,1322760.2
4263,1422496.8
4264,527299170.0
4265,9992198.0
4266,10340500.0
4267,11444013.0
4268,19773332.0
4269,7559891.0
4270,235441660.0
4271,46405890.0
4272,29512.936
4273,43547012.0
4274,25189428.0
4275,3254092.5
4276,37116460.0
4277,80475740.0
4278,7674212.5
4279,56896090.0
4280,23759.729
4281,1138363.0
4282,21138442.0
4283,241415.62
4284,9914836.0
4285,409.06412
4286,404831360.0
4287,36589284.0
4288,63282628.0
4289,30360208.0
4290,30008276.0
4291,8804479.0
4292,3023190.2
4293,1158581.1
4294,150762580.0
4295,135493460.0
4296,9345624.0
4297,28988818.0
4298,934097.7
4299,17334958.0
4300,43811356.0
4301,2297527.5
4302,4121659.5
4303,7237913.5
4304,22296812.0
4305,53393396.0
4306,55352332.0
4307,98323.73
4308,237204.53
4309,15783207.0
4310,3256635.0
4311,866589.9
4312,39439416.0
4313,199554320.0
4314,3780877.0
4315,181440350.0
4316,297520580.0
4317,627132.75
4318,37470696.0
4319,523585.75
4320,2175811.5
4321,28874314.0
4322,4368374.5
4323,7036513.5
4324,5684279.0
4325,2161683.0
4326,6935718.5
4327,24889078.0
4328,913277.6
4329,109541.28
4330,347804960.0
4331,98216536.0
4332,77427320.0
4333,580213.1
4334,45501460.0
4335,113479900.0
4336,23984080.0
4337,262430.4
4338,164043740.0
4339,79133240.0
4340,10493668.0
4341,7079680.0
4342,2331032.5
4343,14112777.0
4344,2858981.5
4345,1412792.4
4346,10990329.0
4347,86749550.0
4348,304272.7
4349,213696430.0
4350,3051836.5
4351,109896220.0
4352,2573671.0
4353,61301240.0
4354,4729627.0
4355,24844398.0
4356,512044.97
4357,111243410.0
4358,6094794.5
4359,15461851.0
4360,89957500.0
4361,78986970.0
4362,3286032.5
4363,31760110.0
4364,28867320.0
4365,2180840.8
4366,19845838.0
4367,26298386.0
4368,109288780.0
4369,18576672.0
4370,125926250.0
4371,57651696.0
4372,6247372.5
4373,6363329.0
4374,33417386.0
4375,5287049.5
4376,17720.969
4377,986739.3
4378,12826836.0
4379,139174600.0
4380,64485240.0
4381,63110740.0
4382,282807100.0
4383,217739220.0
4384,83155530.0
4385,308095.8
4386,140631820.0
4387,34113876.0
4388,2260743.2
4389,246476400.0
4390,2704752.0
4391,651847.56
4392,92840856.0
4393,29163566.0
4394,12942068.0
4395,4114402.0
4396,71363816.0
4397,19999890.0
4398,120246560.0
4399,352063.0
4400,5647632.5
4401,4675265.0
4402,3949709.0
4403,17370670.0
4404,59880056.0
4405,17585658.0
4406,245457.22
4407,2327209.8
4408,1041604.3
4409,1728066.9
4410,3962158.8
4411,2556661.8
4412,40325596.0
4413,78541384.0
4414,426270.8
4415,6044556.5
4416,44578.035
4417,156584500.0
4418,126889.59
4419,20249812.0
4420,315987360.0
4421,875445.56
4422,1308243.9
4423,163254.2
4424,55303.39
4425,1023868.75
4426,2993953.2
4427,63589468.0
4428,1101040.4
4429,4603993.5
4430,87153.586
4431,27622.398
4432,125312150.0
4433,138254400.0
4434,467569470.0
4435,5547654.0
4436,9647952.0
4437,721274.3
4438,226153.95
4439,1997813.8
4440,813451.0
4441,39204664.0
4442,205521.28
4443,14402.119
4444,1028048.6
4445,12138137.0
4446,698174.25
4447,120883080.0
4448,1438025.9
4449,5479535.0
4450,19687566.0
4451,582442560.0
4452,42602796.0
4453,688144.3
4454,196750.4
4455,1340512.6
4456,92513140.0
4457,3215000.5
4458,1192665.5
4459,23848370.0
4460,309895.4
4461,40207932.0
4462,40255430.0
4463,1007089.0
4464,22137732.0
4465,7716955.5
4466,820830.75
4467,14625311.0
4468,352527.0
4469,13130940.0
4470,58788664.0
4471,392244.22
4472,134212810.0
4473,3501741.8
4474,8610873.0
4475,2806075.0
4476,58137.64
4477,22964168.0
4478,1246378.1
4479,298458.34
4480,56102310.0
4481,951083.3
4482,3635288.2
4483,4140120.2
4484,70806.68
4485,2599750.8
4486,16691834.0
4487,27634534.0
4488,49759950.0
4489,20090272.0
4490,138409.39
4491,79167960.0
4492,25849022.0
4493,924075.7
4494,32410684.0
4495,23251798.0
4496,72837304.0
4497,8651577.0
4498,13395162.0
4499,46634.008
4500,121522980.0
4501,140961600.0
4502,12068121.0
4503,238162910.0
4504,5463583.5
4505,291659.97
4506,118945200.0
4507,727886.6
4508,2517221.2
4509,626081.0
4510,9235423.0
4511,149022620.0
4512,6994.081
4513,73174840.0
4514,3218684.8
4515,261983710.0
4516,5894345.5
4517,7321765.5
4518,130492550.0
4519,79798170.0
4520,9347549.0
4521,26397690.0
4522,98331064.0
4523,37680184.0
4524,4342161.5
4525,72670.3
4526,1359780.0
4527,10016279.0
4528,817072.56
4529,324843.53
4530,1621275.2
4531,4523396.0
4532,8292968.5
4533,35715530.0
4534,1423153.5
4535,132152190.0
4536,28316320.0
4537,16984146.0
4538,17698248.0
4539,870433.06
4540,126433336.0
4541,6405333.5
4542,95466744.0
4543,66982584.0
4544,13674894.0
4545,484269.9
4546,204209.73
4547,963134.44
4548,10748728.0
4549,739447.2
4550,46495636.0
4551,693753900.0
4552,133900350.0
4553,2016734.5
4554,458937950.0
4555,104316.445
4556,15009311.0
4557,15094952.0
4558,2612137.0
4559,6500962.0
4560,93590440.0
4561,38506188.0
4562,272339.3
4563,205689460.0
4564,19607.988
4565,222044.69
4566,48598180.0
4567,12403513.0
4568,4411386.5
4569,4085035.8
4570,2585504.0
4571,658510.0
4572,15060068.0
4573,6800934.0
4574,299011.34
4575,309221.72
4576,2231136.2
4577,4350032.5
4578,6666282.5
4579,2004956.0
4580,89054240.0
4581,3900649.5
4582,46166110.0
4583,243386110.0
4584,1792178.4
4585,106322040.0
4586,2035135.5
4587,4489701.5
