id,revenue
3489,4208790.25134348
3490,17252678.91227897
3491,7356125.449477246
3492,4858846.859847178
3493,10307614.721980851
3494,71686.26272250485
3495,130084212.7188915
3496,12784721.563655684
3497,102085846.41166925
3498,81028946.52543141
3499,6725849.805476269
3500,194783.72239103972
3501,59261236.08064277
3502,71825951.24823849
3503,54135547.14776487
3504,46965859.66259146
3505,1663723.3130767017
3506,146862734.28649014
3507,89608891.54894097
3508,10047387.165650489
3509,13778926.636253798
3510,11076908.952111596
3511,14458431.535070818
3512,189118643.01417294
3513,4375071.6989157135
3514,12499683.063345324
3515,2164309.1106223506
3516,18139613.062845618
3517,672352278.6993895
3518,98321273.09993103
3519,1981664.9361007824
3520,1651675.6200846387
3521,129523.99404363387
3522,19948759.38314729
3523,24601335.80350573
3524,103709308.729146
3525,146390640.06954074
3526,3229515.3664521333
3527,4445960.26167615
3528,3354567.961298524
3529,508904795.8458078
3530,14486891.608309211
3531,47388871.84794727
3532,140489504.4288597
3533,29534000.29172106
3534,30011289.178469256
3535,248998267.15067163
3536,6637012.46487383
3537,97974101.79594354
3538,75659718.9260486
3539,17335875.04120672
3540,6825451.16032648
3541,24386213.346897338
3542,19582704.931624133
3543,45943.070237924214
3544,29322286.278233714
3545,494818.2363434158
3546,774913.3083453554
3547,224733269.3877527
3548,310092065.8445922
3549,2967752.0377365677
3550,15566787.349928984
3551,191898949.50656566
3552,76000892.97136736
3553,41268122.16379395
3554,110097845.31443232
3555,133317831.70500828
3556,33651936.15609847
3557,7672824.690777899
3558,200770824.9147777
3559,30943912.05862578
3560,1166638.358181541
3561,41770773.538129754
3562,15571497.622298198
3563,6077817.526508429
3564,153981.08874126137
3565,1746677.7423291656
3566,71332612.00161354
3567,1937519.2834533597
3568,5787362.906115058
3569,163116196.15670666
3570,363828.6355129312
3571,52173302.85362577
3572,196437557.13170025
3573,9014692.966726298
3574,9102770.283991681
3575,5343096.633151386
3576,9226609.123473158
3577,8507718.74858152
3578,66724981.017533
3579,36728263.44000595
3580,54674504.68293248
3581,5138216.460714217
3582,152960992.1522542
3583,213760.39454785374
3584,20939836.397459242
3585,11156254.07729955
3586,23138870.992319554
3587,190177.32263031616
3588,1905937.488360606
3589,31534470.301002987
3590,14189184.501127847
3591,284928684.48402715
3592,727223.0117889366
3593,122934.8209686754
3594,181059.3610508071
3595,38732949.51063068
3596,7013869.258084798
3597,12770144.831870908
3598,34854538.791942485
3599,11644238.88847445
3600,933206.8870548734
3601,10335.485900378906
3602,741455.3100519564
3603,10513516.559100663
3604,8027369.577060058
3605,57948217.15978859
3606,60911.80886085056
3607,91342450.71982896
3608,201025393.78987846
3609,508015.83888342214
3610,21793515.21055888
3611,43233.77001431584
3612,3133682.904995068
3613,2529598.2290602364
3614,105903649.39051248
3615,25332370.451273475
3616,9440555.788984358
3617,4860595.794192018
3618,113918712.8455306
3619,16129.209224559183
3620,164917031.18526822
3621,247449966.98517725
3622,161511656.8133197
3623,79653210.57447089
3624,46026.14633386224
3625,1748462.1839551805
3626,32712326.306947727
3627,18572823.141070876
3628,509196822.0795905
3629,1566700.0029353064
3630,19798.576122868835
3631,123606492.26218833
3632,5056592.234206572
3633,37677987.76271183
3634,1072696.8142707823
3635,566481.7531105953
3636,50189430.42695304
3637,291243.9181925018
3638,19883237.28517883
3639,94804621.11854893
3640,439074519.3888003
3641,5377675.050446896
3642,661262.3299493758
3643,4953333.499126712
3644,5957575.202170861
3645,23150923.686743498
3646,6891868.204822099
3647,8630417.224806521
3648,2576258.8042348134
3649,13041711.695827257
3650,15780995.653908696
3651,487846580.6236687
3652,120493683.86555466
3653,229370593.1936551
3654,913817.6285659609
3655,27024329.794307593
3656,1340651.638844239
3657,92125.9968564239
3658,2809487.9922776814
3659,118663742.59920007
3660,302737266.86146915
3661,8738698.068939637
3662,16285608.271770487
3663,600012224.1884844
3664,368762.10720080114
3665,2097547.7980586807
3666,16364348.391400466
3667,100459396.25634947
3668,56045723.21024003
3669,2619127.5244753403
3670,24134969.923337065
3671,14210554.664530665
3672,3182306.1100091035
3673,62260182.66230171
3674,8011970.004879932
3675,405904723.52186286
3676,108956139.11052029
3677,6215595.4741254235
3678,5933488.818832531
3679,20031668.617088523
3680,1951667.0810509848
3681,3736332.403750217
3682,71951550.20356116
3683,4830360.467864768
3684,155520934.55438715
3685,185192860.6541354
3686,1632966.535860078
3687,163385808.55901372
3688,4541137.437283462
3689,200964.24961426726
3690,96571259.8161693
3691,442530.98704691953
3692,109377.96178882392
3693,111134589.4711727
3694,123616929.01580206
3695,36495942.0391826
3696,31446563.624139726
3697,4282801.00934556
3698,48208800.48847388
3699,9667877.994760782
3700,1152057.773226193
3701,8411652.767545449
3702,18395.921502272042
3703,98926220.63922493
3704,132993137.12021385
3705,7951883.931382561
3706,64716969.69242251
3707,1149624.5540865785
3708,6107436.106030024
3709,292680949.55032694
3710,16382774.049337465
3711,1539566.892785034
3712,26206398.99158838
3713,14242975.72172872
3714,654773.6147138093
3715,2252115.733839809
3716,2145336.3504392635
3717,31919.342196219513
3718,6955645.298764157
3719,98613609.19780047
3720,12882603.62512007
3721,586747.1117253057
3722,20553302.736619297
3723,215686.6488216738
3724,5773555.368486767
3725,14502546.660760652
3726,10779444.776812471
3727,29455415.136898257
3728,93970474.4945879
3729,7397115.858849228
3730,109657800.1641865
3731,92635459.26525635
3732,491766.629862917
3733,390952553.9878323
3734,237054758.6514156
3735,4196081.052913849
3736,2988041.664690476
3737,10678658.245919297
3738,642232.0326870035
3739,425939.2142761443
3740,670273.1035299075
3741,3954596.3610442528
3742,111289335.51736766
3743,46804181.29048479
3744,102797027.61991519
3745,47988617.57186717
3746,163965886.11577666
3747,27370.161602218544
3748,3075859.740091713
3749,10160931.668657325
3750,118879.33420252826
3751,8689910.83535288
3752,3579398.8114435202
3753,1707515.521501825
3754,84830083.31241931
3755,123675118.01018699
3756,651233.6679175391
3757,274836194.3485444
3758,95386696.88139382
3759,6819243.615372125
3760,97323297.91017447
3761,19345877.520685874
3762,279222481.89415884
3763,16508304.634242697
3764,19519150.20289611
3765,4823158.816928286
3766,1074141.6425567213
3767,14962715.223906366
3768,2934508.8298921175
3769,629227.5404055902
3770,3795052.5338409976
3771,13132589.408142682
3772,14111596.146299746
3773,72391694.14244457
3774,21704036.091934633
3775,157806300.2239668
3776,57185901.59032419
3777,960724.9457979958
3778,294625.51379124506
3779,31501175.118721075
3780,304038.36089016736
3781,34349211.23346415
3782,335773.85111972596
3783,2027490.5748172984
3784,88854.81422185607
3785,271055976.0546847
3786,4369142.037878063
3787,168785014.01643145
3788,511601553.49722123
3789,3495615.67563266
3790,391389.5497221473
3791,1748672.8356840769
3792,155631.43289824962
3793,1511007.3441820687
3794,5444700.216907403
3795,489805967.175595
3796,7628804.975384955
3797,11631309.965064479
3798,57852880.57783397
3799,2344590.973437961
3800,2548619.984615506
3801,18525369.330491364
3802,201996.89026679393
3803,9391198.636448678
3804,39560.818590573035
3805,291659.0923394209
3806,46469779.205259465
3807,240151.197055433
3808,434202.86217292666
3809,11736341.183724746
3810,2219305.415673251
3811,5865746.589644434
3812,3361556.1677880953
3813,31824.562529975345
3814,1958989.4816934061
3815,86671506.14545022
3816,149013701.81421265
3817,203017464.8297397
3818,53601760.63578715
3819,36537508.79179362
3820,127925671.01208086
3821,60288163.1040945
3822,10204330.781280931
3823,7165300.429778377
3824,1900151.9964386318
3825,15478146.115292054
3826,69467017.8047072
3827,134490210.43688762
3828,780559.4786935509
3829,10426.323564451008
3830,68924582.69424595
3831,20048.39218397583
3832,177151864.65056768
3833,5660553.257512523
3834,784034.4587920895
3835,9791752.874818139
3836,674134.1850554167
3837,25790903.19937402
3838,34881462.86582106
3839,243274.05100037696
3840,12682047.772571586
3841,14162448.241796523
3842,1377266.651322636
3843,3892210.387984269
3844,686091.2695911977
3845,10198.295640319186
3846,2406531.3780425917
3847,26700.99001978952
3848,4230341.907814284
3849,47906840.831397824
3850,4403979.032511626
3851,8397715.990597486
3852,1204196.7369648204
3853,95808386.08371666
3854,71541.08293639838
3855,771769.3442430245
3856,8622340.721455285
3857,320173170.31747425
3858,196716.0943113563
3859,36873059.26572007
3860,5984792.529767718
3861,7133678.142234719
3862,11340444.346024597
3863,72687507.99344459
3864,13629721.470335383
3865,125021156.63225935
3866,4898323.426167358
3867,6989072.362956712
3868,2955147.0292156953
3869,54977087.37587801
3870,56205134.92048546
3871,640340754.0821797
3872,4327055.346479964
3873,18675190.060043827
3874,1619849.0879158415
3875,61339609.34511489
3876,647037.330957286
3877,88742795.0722088
3878,229499674.27567324
3879,494596192.1385356
3880,9250132.005643558
3881,117035.88161269647
3882,2316775.268608492
3883,1948421.2533850526
3884,318105703.0557048
3885,4077890.074444097
3886,50074468.91109033
3887,9067143.19327281
3888,9867249.936894791
3889,1477565.9445714531
3890,149457851.3916651
3891,5281513.77701154
3892,478780.2871625659
3893,366725120.8731439
3894,92476321.48134774
3895,5265076.0782087045
3896,29146021.26073726
3897,4252676.472666132
3898,10639675.332977386
3899,609845565.6982782
3900,16751958.237728788
3901,661541.701026542
3902,98450.25283567727
3903,412253.0568738892
3904,8177744.224689192
3905,8991245.274870029
3906,110463102.55606465
3907,3429612.608365791
3908,4481437.57706301
3909,960887.539807448
3910,16936255.65386356
3911,3446678.8174170135
3912,7571209.947497511
3913,147631441.7833805
3914,26950217.361238327
3915,360303761.89417833
3916,88183.03607041112
3917,1738777.9819354143
3918,3799365.093303764
3919,128979811.79585633
3920,23900801.375234973
3921,71930.93249176614
3922,14865494.07764358
3923,46533414.297540605
3924,67733541.13124697
3925,211689972.21107867
3926,641156.9193287595
3927,176595591.11857593
3928,96547004.29874194
3929,59019839.87731063
3930,968854.1360022352
3931,1275994.968282982
3932,1569958.277426403
3933,5594083.222359496
3934,100918339.49605288
3935,2300.1965392932757
3936,1229149.9886308375
3937,193828741.67371845
3938,6340709.097879291
3939,48260884.26542793
3940,5429554.534777697
3941,37890832.63742212
3942,205501894.50257117
3943,886073571.5789398
3944,14355238.218994647
3945,79637020.38192725
3946,1534611.8383154722
3947,79676306.39880712
3948,3638014.836312332
3949,614866.8212462128
3950,112688.3973453867
3951,4363445.919388412
3952,29133283.633963235
3953,82376174.40579918
3954,568057510.344065
3955,7030594.430214571
3956,17445225.06155026
3957,12390406.445845213
3958,150604.7570618585
3959,8421426.317436038
3960,607988.439671206
3961,33151293.44996624
3962,598932.7259764407
3963,8675966.496252669
3964,578839414.9106909
3965,63324273.13976638
3966,6501177.534880561
3967,198120092.3901468
3968,24634349.252226915
3969,4123576.940616627
3970,36819185.68367219
3971,7350373.251046829
3972,36232152.24331557
3973,63064769.05704654
3974,188288.51319082794
3975,181785693.95816746
3976,91104911.97176278
3977,143945023.10060674
3978,190813682.03676495
3979,2036509.7810474953
3980,262330.54208549275
3981,83856.49342183262
3982,7103079.768607477
3983,42148916.665789016
3984,105100262.84885436
3985,3143413.432584545
3986,708333770.8420446
3987,31404193.681794282
3988,2614608.9503845694
3989,29562860.72218275
3990,10699797.501130657
3991,996335.6113911779
3992,234857.21851633696
3993,6933035.244207493
3994,21956238.882007234
3995,12818306.738885531
3996,70337164.1400989
3997,5431302.174643157
3998,91530978.85767326
3999,2829869.8498327956
4000,41134229.741885774
4001,9975122.79685715
4002,27305997.7974652
4003,271510.96041248663
4004,61671471.86648719
4005,50297.53648503221
4006,44517875.528927125
4007,401335.00385110005
4008,5169892.721282712
4009,14150876.866441064
4010,13916.231758971644
4011,24322540.477034606
4012,73019169.83356607
4013,64831281.23291791
4014,377181.32173228805
4015,62050432.993501104
4016,19012631.2537261
4017,10043742.16337455
4018,81662400.9500679
4019,453906965.06065243
4020,8569652.377700591
4021,62688808.324178
4022,3924080.6778300484
4023,155944360.17490008
4024,32568300.31637944
4025,119280.04290675523
4026,87720908.79719949
4027,25523943.234705538
4028,3154680.3419230706
4029,47150.48084690798
4030,22621234.70399115
4031,84099786.15634894
4032,269963.7853656913
4033,13917.420148509453
4034,515384.68991663586
4035,19916520.821491778
4036,577196.4225919277
4037,14504010.64502281
4038,1788092.9602519437
4039,21864939.300631456
4040,6046501.95660006
4041,337800.0732793848
4042,25573425.95915687
4043,3205013.940644643
4044,36896500.1208201
4045,59673098.64373691
4046,4462077.480461533
4047,604777019.4899112
4048,3096556.090758015
4049,4305.765175140808
4050,357482.4452819907
4051,545870781.2875152
4052,2098190.627423526
4053,1450711.401166515
4054,322368.3847045346
4055,10556556.513926294
4056,2749820.6024362342
4057,62602.4250444698
4058,5397228.6333346255
4059,2492698.0319796437
4060,36889659.49402937
4061,177571087.85814065
4062,12450716.40677921
4063,24119007.341960344
4064,547498761.4402127
4065,144336485.5566939
4066,3106429.0287461546
4067,38564869.806760274
4068,1588803.318595664
4069,18882024.486487444
4070,1914810.8279951888
4071,9272355.250993157
4072,16448715.721053293
4073,115854014.18783821
4074,166958.52053510156
4075,16082002.124943255
4076,46672777.6226217
4077,240495087.9791174
4078,2546403.5950740003
4079,29868925.979037773
4080,1454476.889456962
4081,9113210.277401917
4082,205502064.06295872
4083,59387654.67476118
4084,56987.84683345316
4085,13449353.524933293
4086,129808586.45438251
4087,9983331.105379049
4088,61956936.58831339
4089,10721670.959302902
4090,2924847.1663045846
4091,8265393.367976395
4092,30610617.561014578
4093,8428982.321372537
4094,3002121.5113142557
4095,288526022.97117454
4096,10824625.75852365
4097,47350073.49471965
4098,9999216.1338137
4099,4900170.65399402
4100,64922528.20058523
4101,30400111.82326679
4102,1515552.12291651
4103,23899776.93371545
4104,12555225.411613137
4105,267768.88598499494
4106,3147055.834799618
4107,274875.7847631574
4108,8731015.307854932
4109,885063.8824860704
4110,44276622.08723954
4111,7151775.583243463
4112,10892028.005613482
4113,1399158.9952565709
4114,153096075.4945579
4115,5004483.1949962005
4116,27340219.71245753
4117,4464081.5096326545
4118,70687150.42573334
4119,24525260.803727172
4120,1660724.6765480412
4121,4672016.285483878
4122,102099880.58807789
4123,13533177.399950609
4124,37413240.434853494
4125,10054933.715851314
4126,4267845.045316887
4127,5925240.274241165
4128,13086482.843914112
4129,588175.7707673913
4130,9521852.90120036
4131,55868815.612211406
4132,130573199.04700436
4133,19406688.546202272
4134,11572336.175860096
4135,14262629.027825905
4136,428355506.35160977
4137,6248266.961484996
4138,59502836.565166585
4139,26103197.45401867
4140,1591101.5347562009
4141,9040738.783125928
4142,59579902.38488293
4143,35601457.00673965
4144,3673212.656752416
4145,42006627.06515475
4146,4118593.5007193177
4147,94235.45603272489
4148,14159810.795658568
4149,3223403.895712348
4150,369634.7244568879
4151,249862.08787726128
4152,2821424.08868443
4153,21731331.228019103
4154,2171859.721623042
4155,39644301.25392499
4156,2095048.2963028336
4157,1959734.2022487873
4158,24318694.210354634
4159,51336671.522606276
4160,258334228.30360675
4161,10948689.17789669
4162,6070130.183102298
4163,39221403.730084054
4164,1394067.7120508617
4165,4002107.6328889076
4166,3516563.0501492415
4167,19022239.710295357
4168,835881.6250121596
4169,197066.93982183267
4170,7017402.751555273
4171,80071415.9875823
4172,100440620.56208606
4173,1952634.8043777442
4174,4887397.89590404
4175,3614095.793073884
4176,9512870.550633974
4177,7435.648206149455
4178,596842230.2473212
4179,197924.17775798767
4180,132874455.9491718
4181,14658559.34159356
4182,3363007.664244248
4183,98456921.86317511
4184,9157048.724695943
4185,3852326.6006897655
4186,9176975.522983097
4187,5089574.06102571
4188,13329735.689486492
4189,924066.8997932792
4190,30955.14941395299
4191,131137.4757079433
4192,10040.857590928515
4193,216339708.84432754
4194,190690624.36525914
4195,3490882.197263901
4196,1193114.0589165716
4197,31893742.968156517
4198,681808.5742161107
4199,32357521.325735174
4200,85817454.6049847
4201,35255465.33681596
4202,13711761.18850401
4203,24599384.381403796
4204,35726289.44511196
4205,1605717.7565358758
4206,31906347.60793832
4207,294796646.60243297
4208,597956963.3366618
4209,23480926.536676314
4210,121778395.0059538
4211,31522195.303203046
4212,531907791.102037
4213,875334.9670535804
4214,16297320.301228086
4215,650605.487607511
4216,1383314.8888326285
4217,933741.4550909278
4218,41013425.32807093
4219,23244594.727412924
4220,8941352.398147294
4221,100492.92444339504
4222,353494.5434074094
4223,53468010.53964824
4224,2288930.822240705
4225,6394402.678669394
4226,29834626.460992575
4227,21678828.085889533
4228,22666.772782675765
4229,109881900.97662517
4230,19336194.88290056
4231,6221062.151676613
4232,5134867.73860932
4233,107696406.66325335
4234,5622727.104734685
4235,919012.4295424285
4236,6678340.940076192
4237,4928894.263520491
4238,30142191.151015688
4239,33894867.39841112
4240,297847187.9653626
4241,257699629.5059231
4242,15392524.16015909
4243,353823.4210371989
4244,120360940.96135525
4245,2083049.817305314
4246,27602.541361495754
4247,59122481.25188508
4248,1213466.795860811
4249,40725472.43520962
4250,51271637.66404652
4251,186062.25477622967
4252,165378934.81197873
4253,53108292.519673385
4254,51427073.36413624
4255,47643637.885738626
4256,243933834.6554358
4257,60293301.00305399
4258,34691246.22376528
4259,656026.427589115
4260,195199100.33638608
4261,4321141.808007585
4262,686234.7008028127
